PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo,,,
Euan Harvey,Jordan,Laura,JI1-16,94,JarvisIsland,10,6.0772,2,,,
Euan Harvey,Jordan,Laura,JI1-16,95,JarvisIsland,10,6.0772,3,,,
Euan Harvey,Jordan,Laura,JI1-16,96,JarvisIsland,10,6.0772,3,,,
Euan Harvey,Jordan,Laura,JI1-16,97,JarvisIsland,10,6.0772,3,,,
Euan Harvey,Jordan,Laura,JI1-16,98,JarvisIsland,10,6.0772,1,,,
Euan Harvey,Jordan,Laura,JI1-16,99,JarvisIsland,10,6.0772,3,,,
Euan Harvey,Jordan,Laura,JI1-16,100,JarvisIsland,10,6.0772,2,,,
Euan Harvey,Jordan,Laura,JI1-16,101,JarvisIsland,10,6.0772,9,,,
Euan Harvey,Jordan,Laura,JI1-16,102,JarvisIsland,10,6.0772,5,,,
Euan Harvey,Jordan,Laura,JI1-16,103,JarvisIsland,11,17.012,0,,,
Euan Harvey,Jordan,Laura,JI1-16,104,JarvisIsland,11,17.012,5,,,
Euan Harvey,Jordan,Laura,JI1-16,105,JarvisIsland,11,17.012,4,,,
Euan Harvey,Jordan,Laura,JI1-16,106,JarvisIsland,11,17.012,6,,,
Euan Harvey,Jordan,Laura,JI1-16,107,JarvisIsland,11,17.012,7,,,
Euan Harvey,Jordan,Laura,JI1-16,108,JarvisIsland,11,17.012,2,,,
Euan Harvey,Jordan,Laura,JI1-16,109,JarvisIsland,11,17.012,4,,,
Euan Harvey,Jordan,Laura,JI1-16,110,JarvisIsland,11,17.012,5,,,
Euan Harvey,Jordan,Laura,JI1-16,111,JarvisIsland,11,17.012,5,,,
Euan Harvey,Jordan,Laura,JI1-16,112,JarvisIsland,11,17.012,4,,,
Euan Harvey,Jordan,Laura,JI1-16,113,JarvisIsland,11,17.012,3,,,
Euan Harvey,Jordan,Laura,JI1-16,114,JarvisIsland,11,17.012,2,,,
Euan Harvey,Jordan,Laura,JI1-16,115,JarvisIsland,11,17.012,4,,,
Euan Harvey,Jordan,Laura,JI1-16,116,JarvisIsland,11,17.012,4,,,
Euan Harvey,Jordan,Laura,JI1-16,117,JarvisIsland,11,17.012,4,,,
Euan Harvey,Jordan,Laura,JI1-16,118,JarvisIsland,12,19.5535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,119,JarvisIsland,13,19.6535,1,,,
Euan Harvey,Jordan,Laura,JI1-16,120,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,121,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,122,JarvisIsland,13,19.6535,4,,,
Euan Harvey,Jordan,Laura,JI1-16,123,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,124,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,125,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,126,JarvisIsland,13,19.6535,6,,,
Euan Harvey,Jordan,Laura,JI1-16,127,JarvisIsland,13,19.6535,3,,,
Euan Harvey,Jordan,Laura,JI1-16,128,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,129,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,130,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,131,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,132,JarvisIsland,13,19.6535,2,,,
Euan Harvey,Jordan,Laura,JI1-16,133,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,134,JarvisIsland,13,19.6535,4,,,
Euan Harvey,Jordan,Laura,JI1-16,135,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,136,JarvisIsland,13,19.6535,1,,,
Euan Harvey,Jordan,Laura,JI1-16,137,JarvisIsland,13,19.6535,6,,,
Euan Harvey,Jordan,Laura,JI1-16,138,JarvisIsland,13,19.6535,2,,,
Euan Harvey,Jordan,Laura,JI1-16,139,JarvisIsland,13,19.6535,3,,,
Euan Harvey,Jordan,Laura,JI1-16,140,JarvisIsland,13,19.6535,9,,,
Euan Harvey,Jordan,Laura,JI1-16,141,JarvisIsland,13,19.6535,6,,,
Euan Harvey,Jordan,Laura,JI1-16,142,JarvisIsland,13,19.6535,9,,,
Euan Harvey,Jordan,Laura,JI1-16,143,JarvisIsland,13,19.6535,8,,,
Euan Harvey,Jordan,Laura,JI1-16,144,JarvisIsland,13,19.6535,13,,,
Euan Harvey,Jordan,Laura,JI1-16,145,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,146,JarvisIsland,13,19.6535,6,,,
Euan Harvey,Jordan,Laura,JI1-16,147,JarvisIsland,13,19.6535,8,,,
Euan Harvey,Jordan,Laura,JI1-16,148,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,149,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,150,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,151,JarvisIsland,13,19.6535,8,,,
Euan Harvey,Jordan,Laura,JI1-16,152,JarvisIsland,13,19.6535,10,,,
Euan Harvey,Jordan,Laura,JI1-16,153,JarvisIsland,13,19.6535,8,,,
Euan Harvey,Jordan,Laura,JI1-16,154,JarvisIsland,13,19.6535,7,,,
Euan Harvey,Jordan,Laura,JI1-16,155,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,156,JarvisIsland,13,19.6535,5,,,
Euan Harvey,Jordan,Laura,JI1-16,157,JarvisIsland,13,19.6535,9,,,
Euan Harvey,Jordan,Laura,JI1-16,158,JarvisIsland,13,19.6535,10,,,
Euan Harvey,Jordan,Laura,JI1-16,159,JarvisIsland,13,19.6535,8,,,
Euan Harvey,Jordan,Laura,JI1-16,160,JarvisIsland,14,26.353,4,,,
Euan Harvey,Jordan,Laura,JI1-16,161,JarvisIsland,14,26.353,7,,,
Euan Harvey,Jordan,Laura,JI1-16,162,JarvisIsland,14,26.353,7,,,
Euan Harvey,Jordan,Laura,JI1-16,163,JarvisIsland,14,26.353,8,,,
Euan Harvey,Jordan,Laura,JI1-16,164,JarvisIsland,14,26.353,6,,,
Euan Harvey,Jordan,Laura,JI1-16,165,JarvisIsland,14,26.353,5,,,
Euan Harvey,Jordan,Laura,JI1-16,166,JarvisIsland,14,26.353,9,,,
Euan Harvey,Jordan,Laura,JI1-16,167,JarvisIsland,14,26.353,13,,,
Euan Harvey,Jordan,Laura,JI1-16,168,JarvisIsland,14,26.353,8,,,
Euan Harvey,Jordan,Laura,JI1-16,169,JarvisIsland,14,26.353,2,,,
Euan Harvey,Jordan,Laura,JI1-16,170,JarvisIsland,14,26.353,5,,,
Euan Harvey,Jordan,Laura,JI1-16,171,JarvisIsland,14,26.353,7,,,
Euan Harvey,Jordan,Laura,JI1-16,172,JarvisIsland,14,26.353,4,,,
Euan Harvey,Jordan,Laura,JI1-16,173,JarvisIsland,14,26.353,9,,,
Euan Harvey,Jordan,Laura,JI1-16,174,JarvisIsland,14,26.353,10,,,
Euan Harvey,Jordan,Laura,JI1-16,175,JarvisIsland,14,26.353,10,,,
Euan Harvey,Jordan,Laura,JI1-16,176,JarvisIsland,14,26.353,15,,,
Euan Harvey,Jordan,Laura,JI1-16,177,JarvisIsland,14,26.353,8,,,
Euan Harvey,Jordan,Laura,JI1-16,178,JarvisIsland,14,26.353,6,,,
Euan Harvey,Jordan,Laura,JI1-16,179,JarvisIsland,14,26.353,5,,,
Euan Harvey,Jordan,Laura,JI1-16,180,JarvisIsland,14,26.353,8,,,
Euan Harvey,Jordan,Laura,JI1-16,181,JarvisIsland,14,26.353,8,,,
Euan Harvey,Jordan,Laura,JI1-16,182,JarvisIsland,15,30.3904,5,,,
Euan Harvey,Jordan,Laura,JI1-16,183,JarvisIsland,16,30.4004,7,,,
Euan Harvey,Jordan,Laura,JI1-16,184,JarvisIsland,17,30.4104,19,,,
Euan Harvey,Jordan,Laura,JI1-16,185,JarvisIsland,18,30.4204,17,,,
Euan Harvey,Jordan,Laura,JI1-16,186,JarvisIsland,19,30.4304,11,,,
Euan Harvey,Jordan,Laura,JI1-16,187,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,188,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,189,JarvisIsland,20,30.4404,5,,,
Euan Harvey,Jordan,Laura,JI1-16,190,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,191,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,192,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,193,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,194,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,195,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,196,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,197,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,198,JarvisIsland,20,30.4404,9,,,
Euan Harvey,Jordan,Laura,JI1-16,199,JarvisIsland,20,30.4404,5,,,
Euan Harvey,Jordan,Laura,JI1-16,200,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,201,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,202,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,203,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,204,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,205,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,206,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,207,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,208,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,209,JarvisIsland,20,30.4404,5,,,
Euan Harvey,Jordan,Laura,JI1-16,210,JarvisIsland,20,30.4404,9,,,
Euan Harvey,Jordan,Laura,JI1-16,211,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,212,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,213,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,214,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,215,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,216,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,217,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,218,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,219,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,220,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,221,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,222,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,223,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,224,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,225,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,226,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,227,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,228,JarvisIsland,20,30.4404,6,,,
Euan Harvey,Jordan,Laura,JI1-16,229,JarvisIsland,20,30.4404,5,,,
Euan Harvey,Jordan,Laura,JI1-16,230,JarvisIsland,20,30.4404,7,,,
Euan Harvey,Jordan,Laura,JI1-16,231,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,232,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,233,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,234,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,235,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,236,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,237,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,238,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,239,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,240,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,241,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,242,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,243,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,244,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,245,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,246,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,247,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,248,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,249,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,250,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,251,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,252,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,253,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,254,JarvisIsland,20,30.4404,5,,,
Euan Harvey,Jordan,Laura,JI1-16,255,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,256,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,257,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,258,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,259,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,260,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,261,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,262,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,263,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,264,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,265,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,266,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,267,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,268,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,269,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,270,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,271,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,272,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,273,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,274,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,275,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,276,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,277,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,278,JarvisIsland,20,30.4404,4,,,
Euan Harvey,Jordan,Laura,JI1-16,279,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,280,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,281,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,282,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,283,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,284,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,285,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,286,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,287,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,288,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,289,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,290,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,291,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,292,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,293,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,294,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,295,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,296,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,297,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,298,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,299,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,300,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,301,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,302,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,303,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,304,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,305,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,306,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,307,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,308,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,309,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,310,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,311,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,312,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,313,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,314,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,315,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,316,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,317,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,318,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,319,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,320,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,321,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,322,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,323,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,324,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,325,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,326,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,327,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,328,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,329,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,330,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,331,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,332,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,333,JarvisIsland,20,30.4404,3,,,
Euan Harvey,Jordan,Laura,JI1-16,334,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,335,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,336,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,337,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,338,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,339,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,340,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,341,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,342,JarvisIsland,20,30.4404,2,,,
Euan Harvey,Jordan,Laura,JI1-16,343,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,344,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,345,JarvisIsland,20,30.4404,1,,,
Euan Harvey,Jordan,Laura,JI1-16,346,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,347,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,348,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,349,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,350,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,351,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,352,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,353,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,354,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,355,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,356,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,357,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,358,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,359,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Jordan,Laura,JI1-16,360,JarvisIsland,20,30.4404,0,,,
Euan Harvey,Laura,Jordan,115,1,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,2,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,3,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,4,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,5,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,6,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,7,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,8,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,9,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,10,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,11,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,12,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,13,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,14,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,15,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,16,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,17,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,18,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,19,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,20,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,21,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,22,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,23,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,24,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,25,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,26,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,27,CocosIslands,0,0,0,,,
Euan Harvey,Laura,Jordan,115,28,CocosIslands,1,4.6463,0,,,
Euan Harvey,Laura,Jordan,115,29,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,30,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,31,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,32,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,33,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,34,CocosIslands,1,4.6463,0,,,
Euan Harvey,Laura,Jordan,115,35,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,36,CocosIslands,1,4.6463,0,,,
Euan Harvey,Laura,Jordan,115,37,CocosIslands,1,4.6463,0,,,
Euan Harvey,Laura,Jordan,115,38,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,39,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,40,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,41,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,42,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,43,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,44,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,45,CocosIslands,1,4.6463,0,,,
Euan Harvey,Laura,Jordan,115,46,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,47,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,48,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,49,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,50,CocosIslands,1,4.6463,1,,,
Euan Harvey,Laura,Jordan,115,51,CocosIslands,1,4.6463,1,,,
